TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20180101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.4,7.18,0.854,9.132,1.728,8.4,0.0,7.18,0.854,0.0,9.132,1.728,0.0,519.468,-9999,-9999,236.671,236.671,0.0,-9999,-9999,316.168,316.168,0.0,-9999,-9999,307.498,307.498,0.0,-9999,-9999,2.448,2.448,0.0,91.679,91.679,0.0,3.085,3.085,0.0,3.832,3.832,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0899056,0.0748636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.57412,6.4453,1.51553,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-5.82516,-6.28196,7.26094,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,6.48243,6.4453,1.35238,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-6.29301,-6.28196,6.31848,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,5.30789,5.39312,6.12029,6.4453,6.61087,6.85856,7.17228,5.30789,5.33664,5.82856,6.4453,6.49766,6.61056,6.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29301,-6.28196,-6.2052,-6.13029,-5.0784,-4.84963,-4.74117,-6.29301,-6.28196,-6.28196,-6.14551,-5.85919,-4.95151,-4.75192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0969366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0979947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0737774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0745274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.288113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.429182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.169837,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.209188,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.121,8.885,1.085,10.862,1.43,10.121,0.0,8.885,1.085,0.0,10.862,1.43,0.0,518.93,-9999,-9999,195.472,195.472,0.0,-9999,-9999,358.357,358.357,0.0,-9999,-9999,334.88,334.88,0.0,-9999,-9999,1.319,1.319,0.0,91.395,91.395,0.0,6.49,6.49,0.0,4.784,4.784,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.175601,0.159165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.13099,5.92086,1.23967,1.03458,0.0,0.0,-9999,-9999,-9999,-9999,-5.74222,-6.51119,7.36286,6.33978,0.0,0.0,-9999,-9999,-9999,-9999,5.96259,5.92086,1.00662,1.03458,0.0,0.0,-9999,-9999,-9999,-9999,-6.51773,-6.51119,6.33222,6.33978,0.0,0.0,-9999,-9999,-9999,-9999,5.14901,5.33146,5.81933,5.96259,6.32247,6.74771,7.17228,5.14901,5.27715,5.57771,5.92086,5.99541,6.15409,6.50751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.32645,-8.3091,-8.29418,-6.51119,-5.05082,-4.96284,-4.82445,-8.32645,-8.31995,-8.30313,-6.51773,-6.036,-4.99428,-4.86498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.113961,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.11732,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0776747,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.073812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.34905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.485523,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.163057,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.197423,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.801,10.213,0.424,11.154,0.199,10.801,0.0,10.213,0.424,0.0,11.154,0.199,0.0,518.335,-9999,-9999,37.18,37.18,0.0,-9999,-9999,378.316,378.316,0.0,-9999,-9999,347.834,347.834,0.0,-9999,-9999,0.236,0.236,0.0,90.846,90.846,0.0,59.159,59.159,0.0,6.954,6.954,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135947,0.106355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.05291,5.85097,1.29432,1.06657,0.0,0.0,-9999,-9999,-9999,-9999,-6.28178,-6.96055,7.39213,6.41888,0.0,0.0,-9999,-9999,-9999,-9999,5.88082,5.85097,1.04579,1.06657,0.0,0.0,-9999,-9999,-9999,-9999,-6.96923,-6.96055,6.40697,6.41888,0.0,0.0,-9999,-9999,-9999,-9999,4.86515,5.12923,5.64048,5.88082,6.2444,6.66963,7.42195,4.85474,4.96129,5.39886,5.85097,5.94511,6.08779,6.42943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.96923,-6.96055,-6.86463,-6.70128,-4.9574,-4.75969,-4.67079,-6.96923,-6.96055,-6.96055,-6.79894,-6.56899,-4.86574,-4.67463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.121205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125493,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.101167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.509475,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120539,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14059,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.676,8.939,0.556,10.118,1.246,9.676,0.0,8.939,0.556,0.0,10.118,1.246,0.0,517.681,-9999,-9999,253.415,253.415,0.0,-9999,-9999,325.754,325.754,0.0,-9999,-9999,313.719,313.719,0.0,-9999,-9999,1.516,1.516,0.0,90.957,90.957,0.0,8.2,8.2,0.0,5.713,5.713,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0899056,0.0748636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.57412,6.4453,1.51553,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-5.82516,-6.28196,7.26094,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,6.48243,6.4453,1.35238,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-6.29301,-6.28196,6.31848,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,5.30789,5.39312,6.12029,6.4453,6.61087,6.85856,7.17228,5.30789,5.33664,5.82856,6.4453,6.49766,6.61056,6.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29301,-6.28196,-6.2052,-6.13029,-5.0784,-4.84963,-4.74117,-6.29301,-6.28196,-6.28196,-6.14551,-5.85919,-4.95151,-4.75192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.109091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.111802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0838447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0843835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.33115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.468262,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.171972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.213218,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.935,7.509,1.125,9.79,1.683,8.935,0.0,7.509,1.125,0.0,9.79,1.683,0.0,516.969,-9999,-9999,247.349,247.349,0.0,-9999,-9999,311.275,311.275,0.0,-9999,-9999,304.322,304.322,0.0,-9999,-9999,2.568,2.568,0.0,91.764,91.764,0.0,1.333,1.333,0.0,4.37,4.37,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.175601,0.159165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.13099,5.92086,1.23967,1.03458,0.0,0.0,-9999,-9999,-9999,-9999,-5.74222,-6.51119,7.36286,6.33978,0.0,0.0,-9999,-9999,-9999,-9999,5.96259,5.92086,1.00662,1.03458,0.0,0.0,-9999,-9999,-9999,-9999,-6.51773,-6.51119,6.33222,6.33978,0.0,0.0,-9999,-9999,-9999,-9999,5.14901,5.33146,5.81933,5.96259,6.32247,6.74771,7.17228,5.14901,5.27715,5.57771,5.92086,5.99541,6.15409,6.50751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.32645,-8.3091,-8.29418,-6.51119,-5.05082,-4.96284,-4.82445,-8.32645,-8.31995,-8.30313,-6.51773,-6.036,-4.99428,-4.86498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.101956,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10371,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0803021,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0798528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.306685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.445594,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.174184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.215807,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.587,8.341,2.541,10.335,2.225,9.587,0.0,8.341,2.541,0.0,10.335,2.225,0.0,516.199,-9999,-9999,179.55,179.55,0.0,-9999,-9999,347.933,347.933,0.0,-9999,-9999,328.115,328.115,0.0,-9999,-9999,2.074,2.074,0.0,91.904,91.904,0.0,0.194,0.194,0.0,1.853,1.853,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135947,0.106355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.05291,5.85097,1.29432,1.06657,0.0,0.0,-9999,-9999,-9999,-9999,-6.28178,-6.96055,7.39213,6.41888,0.0,0.0,-9999,-9999,-9999,-9999,5.88082,5.85097,1.04579,1.06657,0.0,0.0,-9999,-9999,-9999,-9999,-6.96923,-6.96055,6.40697,6.41888,0.0,0.0,-9999,-9999,-9999,-9999,4.86515,5.12923,5.64048,5.88082,6.2444,6.66963,7.42195,4.85474,4.96129,5.39886,5.85097,5.94511,6.08779,6.42943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.96923,-6.96055,-6.86463,-6.70128,-4.9574,-4.75969,-4.67079,-6.96923,-6.96055,-6.96055,-6.79894,-6.56899,-4.86574,-4.67463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.108838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.111533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0910383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0936207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.332924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.469981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.17338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.207879,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.192,10.595,2.03,14.75,3.268,13.192,0.0,10.595,2.03,0.0,14.75,3.268,0.0,515.371,-9999,-9999,327.135,327.135,0.0,-9999,-9999,342.07,342.07,0.0,-9999,-9999,324.309,324.309,0.0,-9999,-9999,3.063,3.063,0.0,91.529,91.529,0.0,0.021,0.021,0.0,1.907,1.907,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,18,30,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0899056,0.0748636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.57412,6.4453,1.51553,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-5.82516,-6.28196,7.26094,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,6.48243,6.4453,1.35238,1.34777,0.0,0.0,-9999,-9999,-9999,-9999,-6.29301,-6.28196,6.31848,6.33186,0.0,0.0,-9999,-9999,-9999,-9999,5.30789,5.39312,6.12029,6.4453,6.61087,6.85856,7.17228,5.30789,5.33664,5.82856,6.4453,6.49766,6.61056,6.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29301,-6.28196,-6.2052,-6.13029,-5.0784,-4.84963,-4.74117,-6.29301,-6.28196,-6.28196,-6.14551,-5.85919,-4.95151,-4.75192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.15237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.16049,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.126797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.491572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.640914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.211607,-9999,-9999,-9999,-9999,-9999,-9999,-9999
