SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,231,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average nighttime TA_ERA, calculated from half-hourly data"
CL-SDF,231,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,231,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,231,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_ERA_NIGHT_SD
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_ERA_NIGHT, calculated from half-hourly data"
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,232,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_ERA_DAY
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average daytime TA_ERA, calculated from half-hourly data"
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,233,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_ERA_DAY_SD
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_ERA_DAY, calculated from half-hourly data"
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,234,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Air temperature, consolidated from TA_F_MDS and TA_ERA, average from half-hourly data"
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,235,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,236,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_QC
