SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDP,255,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB, fraction between 0-1, indicating percentage of high quality. Calculated from quality of TA_F_MDS_QC, SW_IN_F_MDS_QC, and VPD_F_MDS_QC, poorest quality prevails. "
CL-SDP,255,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_ERA
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using site level LW_IN_JSB calculated from measured only drivers. Average from half-hourly data"
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [SW_IN] RAD-Pyrrad-SW+LW. [RH] RH-Capac
CL-SDP,256,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, consolidated from LW_IN_JSB and LW_IN_JSB_ERA. Average from half-hourly data"
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [SW_IN] RAD-Pyrrad-SW+LW. [RH] RH-Capac
CL-SDP,257,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDP,258,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F_QC
CL-SDP,258,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,258,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,258,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, gapfilled using MDS. Average from half-hourly data"
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDP,259,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDP,260,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS_QC
CL-SDP,260,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,260,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,260,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_ERA
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDP,261,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_DEFINITION,Vapor Pressure Deficit consolidated from VPD_F_MDS and VPD_ERA. Average from half-hourly data
