SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,232,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,232,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_ERA_DAY
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average daytime TA_ERA, calculated from half-hourly data"
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,233,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_ERA_DAY_SD
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_ERA_DAY, calculated from half-hourly data"
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,234,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Air temperature, consolidated from TA_F_MDS and TA_ERA, average from half-hourly data"
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,235,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,236,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_QC
AR-CCg,236,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,236,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,236,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average nighttime TA_F, calculated from half-hourly data"
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,237,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT_SD
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_F_NIGHT, calculated from half-hourly data"
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
