TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20160101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.581,10.454,0.838,11.999,1.859,11.581,0.0,10.454,0.838,0.0,11.999,1.859,0.0,513.62,-9999,-9999,166.416,166.416,0.0,-9999,-9999,321.853,321.853,0.0,-9999,-9999,319.597,319.597,0.0,-9999,-9999,5.166,5.166,0.0,99.078,99.078,0.0,0.79,0.79,0.0,2.676,2.676,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0132693,0.0132693,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0158097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0158097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00771918,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00771918,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0280876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0280876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0104014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0104014,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.538,9.617,0.869,10.88,1.337,10.538,0.0,9.617,0.869,0.0,10.88,1.337,0.0,512.695,-9999,-9999,151.912,151.912,0.0,-9999,-9999,313.094,313.094,0.0,-9999,-9999,314.399,314.399,0.0,-9999,-9999,4.208,4.208,0.0,98.493,98.493,0.0,39.566,39.566,0.0,2.926,2.926,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00769777,0.00769777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4033,1.4033,0.115578,0.115578,0.0,0.0,-9999,-9999,-9999,-9999,-0.830829,-0.830829,1.41986,1.41986,0.0,0.0,-9999,-9999,-9999,-9999,1.4033,1.4033,0.115578,0.115578,0.0,0.0,-9999,-9999,-9999,-9999,-0.830829,-0.830829,1.41986,1.41986,0.0,0.0,-9999,-9999,-9999,-9999,1.07673,1.24932,1.24932,1.40069,1.4033,1.4033,1.4033,1.07673,1.24932,1.24932,1.40069,1.4033,1.4033,1.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.920739,-0.906502,-0.904457,-0.834926,-0.7331,-0.713536,-0.712559,-0.920739,-0.906502,-0.904457,-0.834926,-0.7331,-0.713536,-0.712559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0151883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0151883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0179061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0179061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00992952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00992952,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.693,7.799,0.682,9.025,1.527,8.693,0.0,7.799,0.682,0.0,9.025,1.527,0.0,511.677,-9999,-9999,231.39,231.39,0.0,-9999,-9999,277.364,277.364,0.0,-9999,-9999,293.194,293.194,0.0,-9999,-9999,5.202,5.202,0.0,98.891,98.891,0.0,1.952,1.952,0.0,3.614,3.614,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0184835,0.0184835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4927,1.4927,0.193902,0.193902,0.0,0.0,-9999,-9999,-9999,-9999,-0.769775,-0.769775,1.51355,1.51355,0.0,0.0,-9999,-9999,-9999,-9999,1.4927,1.4927,0.193902,0.193902,0.0,0.0,-9999,-9999,-9999,-9999,-0.769775,-0.769775,1.51355,1.51355,0.0,0.0,-9999,-9999,-9999,-9999,1.1388,1.33872,1.33872,1.4927,1.56927,1.56927,1.56927,1.1388,1.33872,1.33872,1.4927,1.56927,1.56927,1.56927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0202,-0.945492,-0.922265,-0.766014,-0.746146,-0.712711,-0.697795,-1.0202,-0.945492,-0.922265,-0.766014,-0.746146,-0.712711,-0.697795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0142489,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0142489,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00990253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00990253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0169382,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0169382,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0125761,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0125761,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.597,8.195,0.427,10.118,1.023,9.597,0.0,8.195,0.427,0.0,10.118,1.023,0.0,510.564,-9999,-9999,178.469,178.469,0.0,-9999,-9999,306.925,306.925,0.0,-9999,-9999,310.738,310.738,0.0,-9999,-9999,5.262,5.262,0.0,98.956,98.956,0.0,4.106,4.106,0.0,3.76,3.76,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0132693,0.0132693,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0146856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0146856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00704856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00704856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0191668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0191668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0106214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0106214,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.873,7.602,0.304,9.345,1.181,8.873,0.0,7.602,0.304,0.0,9.345,1.181,0.0,509.357,-9999,-9999,180.129,180.129,0.0,-9999,-9999,306.091,306.091,0.0,-9999,-9999,310.243,310.243,0.0,-9999,-9999,3.899,3.899,0.0,99.014,99.014,0.0,22.441,22.441,0.0,4.063,4.063,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00769777,0.00769777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4033,1.4033,0.115578,0.115578,0.0,0.0,-9999,-9999,-9999,-9999,-0.830829,-0.830829,1.41986,1.41986,0.0,0.0,-9999,-9999,-9999,-9999,1.4033,1.4033,0.115578,0.115578,0.0,0.0,-9999,-9999,-9999,-9999,-0.830829,-0.830829,1.41986,1.41986,0.0,0.0,-9999,-9999,-9999,-9999,1.07673,1.24932,1.24932,1.40069,1.4033,1.4033,1.4033,1.07673,1.24932,1.24932,1.40069,1.4033,1.4033,1.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.920739,-0.906502,-0.904457,-0.834926,-0.7331,-0.713536,-0.712559,-0.920739,-0.906502,-0.904457,-0.834926,-0.7331,-0.713536,-0.712559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0143332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0143332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0169564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0169564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0172598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0172598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0105539,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0105539,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.006,5.994,1.107,7.381,1.422,7.006,0.0,5.994,1.107,0.0,7.381,1.422,0.0,508.059,-9999,-9999,160.463,160.463,0.0,-9999,-9999,294.797,294.797,0.0,-9999,-9999,303.54,303.54,0.0,-9999,-9999,3.538,3.538,0.0,99.387,99.387,0.0,19.178,19.178,0.0,4.602,4.602,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0184835,0.0184835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4927,1.4927,0.193902,0.193902,0.0,0.0,-9999,-9999,-9999,-9999,-0.769775,-0.769775,1.51355,1.51355,0.0,0.0,-9999,-9999,-9999,-9999,1.4927,1.4927,0.193902,0.193902,0.0,0.0,-9999,-9999,-9999,-9999,-0.769775,-0.769775,1.51355,1.51355,0.0,0.0,-9999,-9999,-9999,-9999,1.1388,1.33872,1.33872,1.4927,1.56927,1.56927,1.56927,1.1388,1.33872,1.33872,1.4927,1.56927,1.56927,1.56927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0202,-0.945492,-0.922265,-0.766014,-0.746146,-0.712711,-0.697795,-1.0202,-0.945492,-0.922265,-0.766014,-0.746146,-0.712711,-0.697795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0135519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0135519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.010457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.010457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0159891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0159891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0102885,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0102885,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20160107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.64,6.715,1.182,7.984,1.137,7.64,0.0,6.715,1.182,0.0,7.984,1.137,0.0,506.669,-9999,-9999,212.2,212.2,0.0,-9999,-9999,293.691,293.691,0.0,-9999,-9999,302.884,302.884,0.0,-9999,-9999,3.833,3.833,0.0,98.807,98.807,0.0,14.768,14.768,0.0,5.609,5.609,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,35,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0132693,0.0132693,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.71116,1.71116,0.322001,0.322001,0.0,0.0,-9999,-9999,-9999,-9999,-0.681224,-0.681224,1.40763,1.40763,0.0,0.0,-9999,-9999,-9999,-9999,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,1.08613,1.45597,1.45597,1.71116,1.71116,1.71116,1.73268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,-0.750663,-0.719701,-0.689136,-0.681224,-0.674395,-0.668177,-0.668177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0137991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0137991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00697028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00697028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0158516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0158516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0119496,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0119496,-9999,-9999,-9999,-9999,-9999,-9999,-9999
